,Intensidad,Magnitud,GAP
4719,3.8,3.2,93.0
4720,4.1,2.5,96.0
4721,4.1,3.1,104.0
4722,4.1,3.0,145.0
4723,4.1,3.5,97.0
4724,4.1,2.9,146.0
4725,4.1,4.0,61.0
4726,4.1,2.5,79.0
4727,4.1,2.5,61.0
4728,4.6,2.9,141.0
4729,2.2,2.5,92.0
4730,2.2,2.6,77.0
4731,2.2,2.8,82.0
4732,2.2,2.6,98.0
4733,2.2,2.6,114.0
4734,2.2,2.5,71.0
4735,2.2,2.5,75.0
4736,2.2,3.1,99.0
4737,2.2,2.9,99.0
4738,2.2,2.5,119.0
4739,2.7,2.6,48.0
4740,2.7,2.5,144.0
4741,2.7,2.6,138.0
4742,2.7,2.5,87.0
4743,2.7,2.8,97.0
4744,3.2,2.5,92.0
4745,3.7,3.2,69.0
4746,3.7,3.6,97.0
4747,5.4,4.3,68.0
4748,5.4,2.71,74.0
4749,3.1,3.0,58.0
4750,3.1,2.6,92.0
4751,3.1,2.5,108.0
4752,3.1,2.7,116.0
4753,3.1,2.7,144.0
4754,3.1,2.5,121.0
4755,3.1,2.8,79.0
4756,3.1,3.0,91.0
4757,3.6,3.5,34.0
4758,4.2,3.7,30.0
4759,4.2,2.5,125.0
4760,4.2,2.6,147.0
4761,0.0,2.91,84.0
4762,0.0,2.58,92.0
4763,0.0,2.81,108.0
4764,0.0,2.59,65.0
4765,0.0,2.97,93.0
4766,0.0,2.62,101.0
4767,0.0,2.84,66.0
4768,2.0,3.12,50.0
4769,2.0,2.76,58.0
4770,2.0,2.57,58.0
4771,2.0,2.61,58.0
4772,2.0,2.88,72.0
4773,2.0,2.61,72.0
4774,2.0,2.96,84.0
4775,2.0,2.65,92.0
4776,2.0,3.1,52.25
4777,2.0,2.9,56.5
4778,2.0,2.88,69.0
4779,2.0,2.84,69.0
4780,2.0,2.71,73.0
4781,2.0,2.86,81.0
4782,2.0,2.85,81.0
4783,2.0,2.75,37.0
4784,2.0,2.52,55.0
4785,2.0,3.0,61.0
4786,2.0,2.65,63.0
4787,2.0,2.68,66.0
4788,2.0,2.68,66.0
4789,2.0,2.87,70.0
4790,2.0,3.11,74.0
4791,2.0,2.7,94.0
4792,2.0,3.07,110.0
4793,2.0,2.52,67.0
4794,2.0,2.72,71.0
4795,2.0,2.54,107.0
4796,2.0,2.9,48.08
4797,2.0,2.7,98.11000000000001
4798,2.0,2.9,98.82
4799,2.0,3.4,75.07
4800,2.0,3.2,150.29
4801,2.0,2.7,60.82
4802,2.0,2.5,88.55
4803,2.0,3.6,99.55
4804,2.0,2.6,100.87
4805,2.0,2.5,85.37
4806,2.0,3.4,73.53
4807,2.0,3.4,57.72
4808,2.0,3.7,59.97
4809,2.0,3.1,49.05
4810,2.0,3.4,50.13
4811,2.0,3.3,129.77
4812,2.0,3.1,104.67
4813,2.0,2.9,113.42
4814,2.0,3.0,69.58
4815,2.0,2.5,133.66
4816,2.0,2.6,107.9
4817,2.0,3.0,57.28
4818,2.0,2.8,80.13
4819,2.0,2.8,89.63
4820,2.0,2.5,68.7
4821,2.0,2.9,32.18
4822,2.0,3.5,52.43
4823,2.0,3.3,52.68
4824,2.0,2.5,66.93
4825,2.0,3.9,90.93
4826,2.0,3.5,53.59
4827,2.0,3.1,67.43
4828,2.0,3.1,103.84
4829,2.0,3.4,38.81
4830,2.0,2.93,163.0
4831,2.0,3.3,63.82
4832,2.0,2.5,66.28
4833,2.0,2.55,80.0
4834,2.5,3.12,81.0
4835,2.5,2.66,86.0
4836,2.5,2.81,86.0
4837,2.5,3.0,100.94
4838,2.5,2.9,67.68
4839,3.0,2.95,99.0
4840,3.5,3.12,51.0
4841,4.0,3.54,50.0
4842,4.0,2.85,71.0
4843,4.0,3.7,65.29
4844,4.5,3.47,39.0
4845,5.0,5.03,124.0
4846,5.0,4.63,77.0
4847,6.5,4.41,71.0
4848,1.0,2.56,60.0
4849,1.0,2.62,68.0
4850,1.0,2.7,68.0
4851,1.0,3.41,72.0
4852,1.0,2.7,76.0
4853,1.0,2.65,73.0
4854,1.0,2.57,85.0
4855,1.0,2.76,97.0
4856,1.0,2.6,101.0
4857,1.0,2.9,101.0
4858,1.0,2.64,63.0
4859,1.0,2.78,66.0
4860,1.0,2.67,78.0
4861,1.0,2.99,82.0
4862,1.0,2.88,82.0
4863,1.0,2.53,86.0
4864,1.0,2.55,90.0
4865,1.0,3.01,106.0
4866,1.0,2.57,114.0
4867,1.0,2.67,114.0
4868,1.0,2.87,67.0
4869,1.0,3.02,91.0
4870,1.0,2.64,91.0
4871,1.0,2.9,99.0
4872,1.0,2.66,103.0
4873,1.0,2.72,107.0
4874,1.0,2.8,50.47
4875,1.0,2.6,109.35
4876,1.0,2.6,173.52
4877,1.0,2.8,107.49
4878,1.0,2.6,54.44
4879,1.0,2.6,51.02
4880,1.0,2.54,112.0
4881,1.0,2.5,68.46
4882,1.0,2.58,54.0
4883,1.0,3.3,61.7
4884,1.0,3.2,90.32
4885,2.4,3.7,94.86
4886,2.9,3.2,108.0
4887,2.9,2.99,97.0
4888,2.9,2.57,90.0
4889,3.4,3.64,92.0
4890,3.4,3.1,104.0
4891,3.4,3.41,112.0
4892,3.4,3.2,120.0
4893,3.4,3.79,65.0
4894,3.4,3.61,69.0
4895,3.4,2.67,69.0
4896,3.4,2.62,77.0
4897,3.4,2.87,81.0
4898,3.4,3.07,89.0
4899,3.4,3.19,89.0
4900,3.4,2.93,93.0
4901,3.4,3.52,105.0
4902,3.4,3.45,55.0
4903,3.4,2.68,70.0
4904,3.4,2.64,74.0
4905,3.4,3.39,94.0
4906,3.4,3.41,71.0
4907,3.4,3.19,99.0
4908,3.4,2.68,103.0
4909,3.4,3.4,56.12
4910,3.4,3.3,38.78
4911,3.4,4.3,51.61
4912,3.4,3.0,145.93
4913,3.4,3.0,76.09
4914,3.4,2.8,69.3
4915,4.3,3.17,64.0
4916,4.3,4.55,88.0
4917,4.3,3.8,65.0
4918,4.3,3.65,47.0
4919,4.3,3.04,90.0
4920,4.3,4.7,33.3
4921,4.8,4.34,92.0
4922,4.8,3.66,92.0
4923,4.8,3.97,65.0
4924,5.3,4.7,13.0
4925,5.3,3.31,70.0
4926,2.8,2.6,97.87
4927,3.3,2.96,91.0
4928,3.3,3.32,95.0
4929,3.3,3.08,38.0
4930,3.8,2.68,54.0
4931,3.8,3.52,68.0
4932,3.8,2.9,72.0
4933,3.8,4.06,92.0
4934,3.8,2.9,65.0
4935,3.8,3.76,65.0
4936,3.8,3.89,69.0
4937,3.8,3.13,57.0
4938,3.8,3.24,61.0
4939,3.8,3.77,61.0
4940,3.8,3.41,78.0
4941,3.8,2.88,118.0
4942,3.8,2.93,91.0
4943,3.8,2.8,89.55
4944,3.8,2.8,29.26
4945,3.8,4.2,45.59
4946,4.1,3.57,92.0
4947,4.1,3.99,69.0
4948,4.1,3.57,89.0
4949,4.1,2.95,67.0
4950,4.1,2.5,111.66
4951,4.1,3.2,54.55
4952,4.6,4.24,92.0
4953,4.6,3.35,96.0
4954,4.6,3.38,73.0
4955,4.6,3.41,59.0
4956,4.6,3.3,94.0
4957,4.6,3.76,102.0
4958,4.6,3.4,68.53
4959,2.2,2.83,56.0
4960,2.2,2.5,56.0
4961,2.2,2.77,62.0
4962,2.2,2.54,64.0
4963,2.2,2.72,64.0
4964,2.2,2.53,68.0
4965,2.2,2.63,68.0
4966,2.2,2.62,72.0
4967,2.2,2.9,76.0
4968,2.2,2.57,84.0
4969,2.2,2.62,88.0
4970,2.2,3.06,88.0
4971,2.2,3.5,112.0
4972,2.2,2.54,65.0
4973,2.2,3.28,65.0
4974,2.2,2.65,69.0
4975,2.2,2.96,69.0
4976,2.2,2.95,69.0
4977,2.2,3.05,69.0
4978,2.2,2.93,77.0
4979,2.2,2.58,81.0
4980,2.2,2.62,81.0
4981,2.2,2.79,85.0
4982,2.2,2.57,117.0
4983,2.2,2.51,47.0
4984,2.2,2.57,53.0
4985,2.2,2.68,57.0
4986,2.2,2.6,66.0
4987,2.2,2.77,66.0
4988,2.2,2.79,78.0
4989,2.2,3.26,78.0
4990,2.2,2.57,78.0
4991,2.2,2.94,78.0
4992,2.2,3.07,78.0
4993,2.2,2.87,82.0
4994,2.2,3.33,110.0
4995,2.2,2.78,114.0
4996,2.2,2.59,71.0
4997,2.2,2.86,71.0
4998,2.2,2.56,71.0
4999,2.2,3.09,75.0
5000,2.2,2.54,75.0
5001,2.2,3.19,75.0
5002,2.2,2.82,83.0
5003,2.2,2.88,103.0
5004,2.2,2.61,143.0
5005,2.2,2.9,68.41
5006,2.2,3.4,52.33
5007,2.2,2.6,85.41
5008,2.2,2.9,46.16
5009,2.2,3.5,55.82
5010,2.2,3.5,42.23
5011,2.2,3.4,55.98
5012,2.2,2.6,61.56
5013,2.2,2.9,175.49
5014,2.2,3.0,67.19
5015,2.2,2.9,68.85
5016,2.2,3.3,62.8
5017,2.2,2.5,62.8
5018,2.2,2.6,120.76
5019,2.2,3.7,69.42
5020,2.2,2.7,103.67
5021,2.2,3.0,60.54
5022,2.2,3.9,41.62
5023,2.2,2.7,74.31
5024,2.2,3.0,56.61
5025,2.2,3.4,90.72
5026,2.2,3.5,57.61
5027,2.2,2.9,86.13
5028,2.2,2.7,65.79
5029,2.2,3.5,63.77
5030,2.2,2.9,99.79
5031,2.2,2.9,58.18
5032,2.2,3.0,153.54
5033,2.2,2.6,103.77
5034,2.2,2.5,54.0
5035,2.2,3.3,43.48
5036,2.2,2.8,69.47
5037,2.2,2.86,80.0
5038,2.7,2.84,48.0
5039,2.7,3.49,60.0
5040,2.7,2.98,72.0
5041,2.7,2.88,72.0
5042,2.7,2.8,72.0
5043,2.7,2.72,76.0
5044,2.7,2.96,80.0
5045,2.7,3.0,104.0
5046,2.7,2.62,73.0
5047,2.7,2.53,73.0
5048,2.7,2.57,85.0
5049,2.7,2.5,138.0
5050,2.7,2.73,35.0
5051,2.7,2.87,53.0
5052,2.7,2.93,55.0
5053,2.7,3.29,55.0
5054,2.7,2.6,55.0
5055,2.7,2.65,59.0
5056,2.7,2.55,66.0
5057,2.7,2.61,70.0
5058,2.7,3.16,74.0
5059,2.7,3.28,78.0
5060,2.7,2.52,98.0
5061,2.7,2.88,71.0
5062,2.7,2.67,95.0
5063,2.7,2.69,95.0
5064,2.7,3.5,66.37
5065,2.7,3.5,80.53
5066,2.7,3.6,57.89
5067,2.7,2.8,58.2
5068,2.7,2.9,41.2
5069,2.7,3.2,37.53
5070,2.7,2.9,49.69
5071,2.7,3.4,79.86
5072,2.7,2.6,67.87
5073,2.7,3.04,170.0
5074,2.7,4.26,163.0
5075,3.2,3.1,73.43
5076,3.2,3.1,68.9
5077,2.1,2.62,82.0
5078,2.1,2.6,128.61
5079,3.1,3.05,64.0
5080,3.1,2.52,68.0
5081,3.1,3.26,80.0
5082,3.1,3.14,92.0
5083,3.1,3.23,96.0
5084,3.1,3.55,96.0
5085,3.1,2.55,104.0
5086,3.1,3.29,65.0
5087,3.1,2.61,69.0
5088,3.1,2.69,81.0
5089,3.1,2.76,81.0
5090,3.1,2.55,93.0
5091,3.1,2.84,53.0
5092,3.1,2.76,82.0
5093,3.1,2.96,90.0
5094,3.1,3.09,83.0
5095,3.1,2.72,95.0
5096,3.1,2.5,99.0
5097,3.1,2.78,107.0
5098,3.1,2.91,107.0
5099,3.1,3.43,134.0
5100,3.1,2.9,41.33
5101,3.1,3.2,56.16
5102,3.1,3.4,39.31
5103,3.1,2.8,72.01
5104,3.1,2.8,42.96
5105,3.1,3.8,106.33
5106,3.1,2.6,72.83
5107,3.1,2.5,69.76
5108,3.6,3.29,81.0
5109,3.6,4.37,83.0
5110,4.2,4.45,54.0
5111,4.2,3.9,39.95
5112,5.2,4.31,101.0
5113,5.7,6.0,100.0
5114,2.0,4.4,152.0
5115,2.0,3.2,86.0
5116,2.0,3.2,158.0
5117,2.0,4.0,142.0
5118,2.0,4.7,59.0
5119,2.0,4.2,172.0
5120,2.0,5.4,119.0
5121,2.0,5.3,119.0
5122,2.0,5.4,119.0
5123,2.0,5.8,119.0
5124,2.0,4.1,161.0
5125,2.0,3.5,120.94
5126,2.0,2.9,120.63
5127,2.0,3.1,130.0
5128,2.5,4.0,143.0
5129,3.0,3.11,73.0
5130,4.0,5.0,173.0
5131,6.0,4.39,47.0
5132,1.0,3.9,160.0
5133,1.0,3.9,144.0
5134,1.0,5.2,129.0
5135,1.0,4.4,175.0
5136,1.0,5.1,175.0
5137,1.0,2.6,86.0
5138,1.0,2.5300000000000002,101.0
5139,1.0,5.2,113.0
5140,1.0,3.2,68.0
5141,1.0,4.0,179.0
5142,1.0,4.8,165.0
5143,1.0,4.3,157.0
5144,1.0,3.3,123.0
5145,1.0,2.7,46.0
5146,1.0,3.0,92.0
5147,1.0,2.9,76.0
5148,1.0,3.2,91.0
5149,1.0,3.0,113.0
5150,1.0,4.1,112.0
5151,2.9,2.7,58.0
5152,2.9,4.2,167.0
5153,3.4,5.2,84.0
5154,3.4,5.5,104.0
5155,3.4,3.7,177.0
5156,3.4,5.1,162.0
5157,3.4,3.8,97.0
5158,3.4,4.8,171.0
5159,3.4,2.65,146.0
5160,3.4,4.0,146.0
5161,3.4,3.3,130.0
5162,3.4,3.1,82.0
5163,4.8,4.2,165.0
5164,3.3,3.1,133.0
5165,3.8,2.84,36.0
5166,3.8,4.6,175.0
5167,3.8,2.61,41.0
5168,3.8,3.22,74.0
5169,3.8,4.0,161.0
5170,3.8,4.4,153.0
5171,3.8,3.7,90.0
5172,4.1,3.3,135.0
5173,4.1,4.4,178.0
5174,2.2,5.5,144.0
5175,2.2,4.0,152.0
5176,2.2,4.1,144.0
5177,2.2,3.3,88.0
5178,2.2,3.9,175.0
5179,2.2,2.65,135.0
5180,2.2,4.2,158.0
5181,2.2,3.8,142.0
5182,2.2,3.1,84.0
5183,2.2,4.0,173.0
5184,2.2,4.1,157.0
5185,2.2,3.3,149.0
5186,2.2,2.7,94.0
5187,2.2,4.5,172.0
5188,2.2,4.3,173.0
5189,2.2,4.2,115.0
5190,2.2,3.2,94.0
5191,2.2,2.82,114.0
5192,2.2,3.0,118.0
5193,2.2,2.56,175.0
5194,2.2,3.9,132.0
5195,2.7,5.8,77.0
5196,2.7,4.1,178.0
5197,2.7,4.0,166.0
5198,2.7,3.4,110.0
5199,2.7,3.2,83.0
5200,2.7,4.1,171.0
5201,2.7,3.2,116.0
5202,2.7,4.4,115.0
5203,2.7,5.6,175.0
5204,2.7,3.5,177.0
5205,2.7,5.0,161.0
5206,2.7,4.0,153.0
5207,2.7,3.0300000000000002,33.0
5208,2.1,5.1,160.0
5209,3.1,4.5,104.0
5210,3.1,3.4,88.0
5211,3.1,4.4,85.0
5212,3.1,5.1,126.0
5213,3.1,4.2,164.0
5214,3.1,3.2,107.0
5215,3.1,5.5,119.0
5216,3.1,4.5,175.0
5217,3.1,2.74,106.0
5218,2.7,3.3,131.0
5219,4.2,3.1,92.0
5220,4.2,2.66,57.0
5221,2.0,2.9,56.0
5222,2.0,2.8,89.0
5223,2.0,2.63,99.0
5224,2.0,3.4,40.0
5225,1.0,2.6,54.0
5226,1.0,2.5,61.0
5227,1.0,3.1,50.0
5228,3.4,2.5,60.0
5229,4.1,3.0,46.0
5230,2.2,2.5,54.0
5231,2.7,2.7,79.0
5232,4.3,3.9,110.0
5233,4.8,3.9,109.0
5234,5.8,3.9,60.0
5235,3.8,2.54,58.0
5236,2.0,2.51,50.0
5237,2.0,2.5,50.0
5238,2.0,2.85,58.0
5239,2.0,2.69,92.0
5240,2.0,2.6,70.0
5241,2.0,3.13,98.0
5242,2.0,2.9,123.0
5243,3.5,3.93,59.0
5244,3.5,3.2,63.0
5245,4.0,2.5,39.0
5246,1.0,3.3,21.0
5247,1.0,2.91,116.0
5248,1.0,2.93,45.0
5249,1.0,3.14,98.0
5250,1.0,2.52,106.0
5251,1.0,3.03,110.0
5252,1.0,3.22,110.0
5253,1.0,3.06,63.0
5254,2.4,2.9,60.0
5255,2.9,2.7,49.0
5256,3.4,2.99,96.0
5257,3.4,2.8,89.0
5258,3.4,3.2,45.0
5259,3.4,2.9,90.0
5260,3.4,3.72,61.0
5261,4.3,3.4,60.0
5262,3.3,3.8,60.0
5263,3.3,3.63,100.0
5264,3.8,2.5,76.0
5265,3.8,3.6,92.0
5266,3.8,3.3,45.0
5267,4.1,3.1,66.0
5268,4.6,3.7,50.0
5269,4.6,4.22,113.0
5270,2.2,2.6,68.0
5271,2.2,2.6,65.0
5272,2.2,2.89,146.0
5273,2.2,2.85,94.0
5274,2.2,2.52,92.0
5275,2.7,3.0,62.0
5276,2.7,3.33,83.0
5277,2.7,2.63,95.0
5278,2.7,3.0,51.0
5279,3.1,3.13,97.0
5280,3.1,3.1,103.0
5281,2.0,2.8,114.0
5282,5.5,3.7,68.0
5283,2.9,3.3,83.0
5284,3.4,2.7,64.0
5285,3.4,3.3,88.0
5286,3.4,2.8,87.0
5287,3.4,3.6,45.0
5288,3.3,3.8,82.0
5289,3.8,3.8,62.0
5290,3.8,3.7,53.0
5291,4.1,3.6,69.0
5292,2.2,3.1,93.0
5293,2.2,2.56,96.0
5294,2.7,2.9,85.0
5295,2.7,2.7,88.0
5296,2.7,2.82,116.0
5297,3.2,3.3,83.0
5298,2.6,3.4,36.0
5299,3.1,3.0,85.0
5300,3.1,2.8,85.0
5301,4.2,2.7,78.0
5302,4.0,3.14,60.0
5303,3.4,2.5,44.0
5304,4.3,2.93,71.0
5305,3.8,2.75,74.0
5306,4.1,2.7,84.0
5307,2.2,2.73,31.0
5308,2.7,2.59,38.0
5309,3.1,2.81,77.0
5310,3.6,2.64,41.0
5311,2.0,2.6,65.0
5312,3.0,2.8,81.0
5313,3.0,2.9,55.0
5314,3.5,2.9,65.0
5315,3.5,3.6,67.0
5316,3.5,3.4,59.0
5317,4.5,2.5,66.0
5318,5.0,3.9,30.0
5319,1.0,2.7,110.0
5320,2.9,2.8,74.0
5321,3.4,3.1,84.0
5322,3.4,3.76,102.0
5323,3.9,2.6,74.0
5324,3.8,2.6,86.0
5325,3.8,2.5,65.0
5326,4.1,3.8,42.0
5327,4.1,2.5,65.0
5328,4.1,2.5,105.0
5329,4.1,2.5,59.0
5330,4.1,3.2,64.0
5331,4.1,3.1,63.0
5332,4.6,3.0,67.0
5333,2.2,2.7,69.0
5334,3.7,3.6,52.0
5335,4.4,4.3,55.0
5336,3.1,3.2,74.0
5337,3.1,2.8,106.0
5338,3.6,3.5,61.0
5339,4.2,4.1,46.0
5340,5.2,3.7,64.0
5341,3.4,2.57,40.0
5342,4.1,2.52,43.0
5343,2.7,2.54,57.0
5344,4.3,2.51,103.0
5345,4.1,3.03,105.0
5346,2.2,2.64,63.0
5347,2.7,2.52,50.0
5348,3.8,2.6,75.0
5349,3.1,2.6,174.0
5350,3.4,2.5,161.0
5351,2.0,2.57,65.0
5352,2.0,2.59,39.0
5353,5.0,2.84,55.0
5354,5.5,2.81,22.0
5355,4.3,3.16,39.0
5356,4.8,3.12,25.0
5357,4.8,2.53,137.0
5358,3.8,2.79,27.0
5359,4.1,2.71,50.0
5360,4.1,2.59,118.0
5361,2.2,2.59,33.0
5362,2.2,2.56,57.0
5363,5.4,4.0,44.0
5364,3.1,2.64,28.0
5365,4.5,3.8,25.0
5366,3.4,3.4,38.0
5367,4.1,2.9,57.0
5368,4.6,3.1,49.0
5369,3.1,2.7,52.0
5370,3.4,2.8,49.0
5371,5.3,3.8,114.0
5372,4.1,2.6,49.0
5373,4.1,2.5,55.0
5374,4.9,3.6,38.0
5375,4.7,2.6,40.0
5376,2.0,2.77,54.0
5377,2.0,2.68,68.0
5378,2.0,2.66,80.0
5379,2.0,2.9,69.0
5380,2.0,2.52,105.0
5381,2.0,2.71,35.0
5382,2.0,2.61,51.0
5383,2.0,2.76,51.0
5384,2.0,3.16,55.0
5385,2.5,2.55,88.0
5386,3.5,2.56,64.0
5387,3.5,3.19,51.0
5388,4.5,3.29,38.0
5389,4.5,2.67,82.0
5390,4.5,3.24,94.0
5391,5.0,3.19,44.0
5392,5.0,2.93,93.0
5393,1.0,2.79,27.0
5394,1.0,2.96,54.0
5395,1.0,2.71,62.0
5396,1.0,2.8,33.0
5397,1.0,2.7,45.0
5398,1.0,3.14,55.0
5399,1.0,2.6,61.0
5400,1.0,2.71,82.0
5401,3.4,2.65,26.0
5402,3.4,3.03,31.0
5403,3.4,2.79,36.0
5404,3.4,2.52,48.0
5405,3.4,2.52,48.0
5406,3.4,3.12,54.0
5407,3.4,3.34,80.0
5408,3.4,3.09,65.0
5409,3.4,2.77,35.0
5410,3.4,2.61,47.0
5411,3.4,3.12,59.0
5412,3.4,2.61,61.0
5413,3.4,2.76,95.0
5414,3.4,2.71,34.0
5415,3.4,2.68,65.0
5416,3.4,2.56,39.0
5417,3.9,3.14,33.0
5418,4.3,3.04,50.0
5419,4.3,2.6,33.0
5420,4.3,2.91,39.0
5421,4.3,2.84,72.0
5422,5.3,2.8,37.0
5423,5.8,2.92,37.0
5424,6.3,4.5,91.0
5425,3.8,2.5,26.0
5426,3.8,2.9,26.0
5427,3.8,2.72,30.0
5428,3.8,2.63,36.0
5429,3.8,2.88,36.0
5430,3.8,2.73,57.0
5431,3.8,2.54,82.0
5432,3.8,2.51,132.0
5433,4.1,2.81,36.0
5434,4.1,3.07,167.0
5435,4.1,3.14,65.0
5436,4.1,3.28,69.0
5437,4.1,3.21,33.0
5438,4.1,3.42,33.0
5439,4.1,2.78,33.0
5440,4.1,2.69,41.0
5441,4.1,2.79,57.0
5442,4.1,3.05,56.0
5443,4.6,2.69,26.0
5444,4.6,2.62,28.0
5445,4.6,2.64,32.0
5446,4.6,2.87,33.0
5447,4.6,2.7,41.0
5448,4.6,2.54,33.0
5449,4.6,2.74,48.0
5450,5.6,2.83,33.0
5451,6.6,3.8,82.0
5452,2.2,2.56,42.0
5453,2.2,2.59,48.0
5454,2.2,2.86,88.0
5455,2.2,2.68,112.0
5456,2.2,2.61,65.0
5457,2.2,2.6,65.0
5458,2.2,2.53,81.0
5459,2.2,2.59,33.0
5460,2.2,2.5,55.0
5461,2.2,2.82,67.0
5462,2.2,2.63,60.0
5463,2.7,2.7,27.0
5464,2.7,2.64,34.0
5465,2.7,2.74,42.0
5466,2.7,2.61,39.0
5467,2.7,3.01,49.0
5468,2.7,2.51,94.0
5469,2.7,2.84,79.0
5470,2.7,2.6,32.0
5471,3.2,3.15,33.0
5472,3.7,3.11,31.0
5473,3.7,2.98,34.0
5474,4.9,2.9,25.0
5475,4.9,2.51,26.0
5476,5.4,3.73,73.0
5477,3.1,2.65,25.0
5478,3.1,2.64,32.0
5479,3.1,3.0,34.0
5480,3.1,2.5,36.0
5481,3.1,3.04,40.0
5482,3.1,2.67,54.0
5483,3.1,2.6,72.0
5484,3.1,2.79,65.0
5485,3.1,2.53,73.0
5486,3.1,2.54,35.0
5487,3.1,3.08,35.0
5488,3.1,2.65,45.0
5489,3.1,2.8,57.0
5490,3.1,2.96,82.0
5491,3.1,3.61,82.0
5492,3.1,2.98,82.0
5493,3.1,3.4,83.0
5494,3.1,2.75,51.0
5495,3.6,2.92,33.0
5496,4.2,2.62,32.0
5497,4.2,3.53,46.0
5498,4.2,2.57,33.0
5499,4.2,2.75,31.0
5500,4.2,3.36,31.0
5501,4.2,3.24,31.0
5502,4.7,3.55,49.0
5503,4.7,4.0,32.0
5504,3.4,2.71,98.0
5505,4.3,2.56,46.0
5506,4.3,2.57,72.0
5507,4.1,2.76,42.0
5508,4.1,2.59,52.0
5509,4.1,2.56,78.0
5510,3.1,2.55,59.0
5511,3.7,3.0,130.0
5512,2.0,4.3,32.0
5513,4.5,3.21,48.0
5514,5.0,2.61,48.0
5515,3.4,2.66,40.0
5516,3.4,2.62,51.0
5517,3.9,3.19,35.0
5518,4.3,2.72,44.0
5519,3.8,2.78,32.0
5520,3.8,2.51,38.0
5521,3.8,2.83,48.0
5522,4.1,2.51,41.0
5523,4.1,2.5,53.0
5524,4.1,2.72,48.0
5525,5.6,2.94,44.0
5526,2.2,2.57,48.0
5527,2.2,2.5,68.0
5528,2.7,2.64,50.0
5529,3.7,2.73,33.0
5530,3.1,2.55,54.0
5531,3.1,2.58,76.0
5532,3.1,2.78,51.0
5533,3.1,2.77,49.0
5534,4.2,3.28,46.0
5535,0.0,2.78,120.0
5536,0.0,2.52,97.0
5537,0.0,3.18,97.0
5538,0.0,2.59,130.0
5539,0.0,2.78,172.0
5540,0.0,2.65,116.0
5541,0.0,2.53,154.0
5542,0.0,2.66,122.0
5543,0.0,2.73,137.0
5544,2.0,2.73,13.0
5545,2.0,2.61,16.0
5546,2.0,2.5,17.0
5547,2.0,2.6,19.0
5548,2.0,2.53,20.0
5549,2.0,2.52,22.0
5550,2.0,2.56,23.0
5551,2.0,2.68,24.0
5552,2.0,2.8,24.0
5553,2.0,3.0,25.0
5554,2.0,2.66,25.0
5555,2.0,2.51,27.0
5556,2.0,2.53,29.0
5557,2.0,2.62,30.0
5558,2.0,2.86,31.0
5559,2.0,2.86,34.0
5560,2.0,2.78,34.0
5561,2.0,2.71,36.0
5562,2.0,2.58,38.0
5563,2.0,2.5,38.0
5564,2.0,2.71,38.0
5565,2.0,2.9,40.0
5566,2.0,2.82,40.0
5567,2.0,2.54,40.0
5568,2.0,2.65,40.0
5569,2.0,2.61,42.0
5570,2.0,2.82,44.0
5571,2.0,2.63,44.0
5572,2.0,3.01,46.0
5573,2.0,2.94,46.0
5574,2.0,2.5,50.0
5575,2.0,2.58,50.0
5576,2.0,2.86,50.0
5577,2.0,2.58,52.0
5578,2.0,2.56,54.0
5579,2.0,2.92,54.0
5580,2.0,2.57,54.0
5581,2.0,3.17,56.0
5582,2.0,2.71,58.0
5583,2.0,2.65,58.0
5584,2.0,2.82,58.0
5585,2.0,2.73,58.0
5586,2.0,2.63,60.0
5587,2.0,3.0,60.0
5588,2.0,2.89,60.0
5589,2.0,2.63,62.0
5590,2.0,2.51,62.0
5591,2.0,2.73,62.0
5592,2.0,2.89,62.0
5593,2.0,2.63,62.0
5594,2.0,2.65,64.0
5595,2.0,2.91,64.0
5596,2.0,2.83,64.0
5597,2.0,2.93,64.0
5598,2.0,2.57,68.0
5599,2.0,2.76,80.0
5600,2.0,3.26,80.0
5601,2.0,2.62,88.0
5602,2.0,2.82,104.0
5603,2.0,2.9,104.0
5604,2.0,2.73,104.0
5605,2.0,2.52,112.0
5606,2.0,3.7,116.0
5607,2.0,2.7,116.0
5608,2.0,2.88,120.0
5609,2.0,2.7,136.0
5610,2.0,2.65,128.0
5611,2.0,2.97,128.0
5612,2.0,4.11,120.0
5613,2.0,3.3,112.0
5614,2.0,2.64,145.0
5615,2.0,2.74,143.0
5616,2.0,2.64,143.0
5617,2.0,2.54,127.0
5618,2.0,3.08,102.0
5619,2.0,3.32,102.0
5620,2.0,2.57,65.0
5621,2.0,2.73,65.0
5622,2.0,2.78,69.0
5623,2.0,2.52,85.0
5624,2.0,2.75,93.0
5625,2.0,2.69,101.0
5626,2.0,3.13,113.0
5627,2.0,2.7,121.0
5628,2.0,2.59,138.0
5629,2.0,2.62,174.0
5630,2.0,3.58,100.0
5631,2.0,2.76,100.0
5632,2.0,2.77,36.0
5633,2.0,2.98,67.0
5634,2.0,2.64,179.0
5635,2.0,2.73,179.0
5636,2.0,2.65,157.0
5637,2.0,3.12,141.0
5638,2.0,3.08,133.0
5639,2.0,2.6,109.0
5640,2.0,2.81,65.0
5641,2.0,2.66,39.0
5642,2.0,2.62,39.0
5643,2.0,2.83,45.0
5644,2.0,2.6,47.0
5645,2.0,2.53,47.0
5646,2.0,2.53,47.0
5647,2.0,2.69,49.0
5648,2.0,2.85,49.0
5649,2.0,2.81,49.0
